dist,GT,highRes,ShighRes,Fmean,Fmedian,FSCmean,FSCmedian,FSCpam,FSCkml,RWGPS,SFmean,SFmedian,SFSCmean,SFSCmedian,SFSCpam,SFSCkml
148,16.88947602,16.76,16.75981991,12.94250774,15.7659372,17.80344954,17.46784862,17.74070135,17.73186709,8.6,13.01315028,15.71619687,17.79684896,17.44377882,17.75549979,17.74694578
149,16.91721749,16.79,16.78873456,12.9610207,15.78460648,17.82964059,17.49065422,17.77742498,17.74778325,8.5,13.03459809,15.73674047,17.82325748,17.47099172,17.79186183,17.77342739
150,16.94488228,16.821,16.81782011,12.97931757,15.79587784,17.85577095,17.51351608,17.81419423,17.77904966,8.4,13.0560669,15.75706053,17.84964226,17.49827153,17.82823563,17.80006926
151,16.97254706,16.852,16.84705495,12.99741123,15.81353011,17.88183502,17.53645509,17.85100607,17.7946955,8.3,13.07774809,15.77754832,17.87600477,17.52561545,17.86461992,17.82650343
152,17.00021185,16.883,16.87643215,13.01552698,15.84762449,17.90794412,17.5623072,17.88785732,17.82929316,8.2,13.09952752,15.79747846,17.90234642,17.55302059,17.90101338,17.85278501
153,17.02787663,16.914,16.9059448,13.03363772,15.87464749,17.93398207,17.58929369,17.92474478,17.84899131,8.1,13.12135582,15.81708498,17.92866866,17.5804841,17.9374147,17.87917439
154,17.05554142,16.945,16.93558609,13.07293015,15.86686353,17.95996204,17.6162591,17.96166531,17.88300841,8.1,13.14322735,15.83646354,17.95497283,17.60800336,17.97382254,17.90538486
155,17.08320621,16.976,16.96534925,13.11170958,15.91470724,17.98588256,17.64321098,17.99861576,17.91267666,8,13.16514644,15.85563099,17.98126031,17.635576,18.01023556,17.93158382
156,17.11087099,17.007,16.99522759,13.13012852,15.91470801,18.01186705,17.6701568,18.03559301,17.92662567,8,13.18726851,15.87471859,18.00753238,17.66319958,18.04665239,17.95770195
157,17.13853578,17.038,17.0252145,13.14840732,15.91470878,18.03779795,17.69710402,18.07259395,17.95469008,8,13.20940207,15.89372718,18.03379026,17.69087156,18.08307163,17.98382556
158,17.16620056,17.069,17.05530341,13.18454095,15.95474851,18.06367054,17.72398968,18.1096155,17.97958011,8,13.23161118,15.91255524,18.06003515,17.71858933,18.1194919,18.00992398
159,17.19386535,17.1,17.08548782,13.217563,15.96239132,18.08949226,17.75072249,18.14665459,18.00774005,8,13.25373919,15.9311106,18.08626813,17.74638922,18.15591179,18.03589787
160,17.22295014,17.126,17.11564123,13.22653325,15.97003414,18.11526572,17.77742944,18.18370815,18.03944801,8,13.27597635,15.94967555,18.11249036,17.77426352,18.19232986,18.06173266
161,17.25203493,17.152,17.14577862,13.24814544,15.97588093,18.14099735,17.80417927,18.22077408,18.06066816,8,13.29832632,15.96831891,18.13870301,17.80221304,18.22874467,18.08753303
162,17.28111972,17.178,17.17590046,13.26808919,15.99290206,18.16668815,17.83097127,18.25784942,18.08551797,8,13.32074203,15.98707517,18.16490715,17.83023863,18.26515478,18.11333971
163,17.31020451,17.204,17.20600724,13.2882318,16.00568206,18.19233454,17.86003896,18.29493123,18.11247329,8,13.34325862,16.00582576,18.19110384,17.8583411,18.30155872,18.13908979
164,17.3392893,17.23,17.23609944,13.30802122,16.02794601,18.21793472,17.89263858,18.33201657,18.13837555,8,13.36586698,16.02469731,18.21729412,17.88652129,18.337955,18.1648887
165,17.36837409,17.256,17.26617755,13.32812285,16.05375222,18.24348795,17.92528018,18.36910255,18.16377221,8,13.38856838,16.04386879,18.24347901,17.91478001,18.37434215,18.19062558
166,17.39745888,17.282,17.2962421,13.34820788,16.06033739,18.26899854,17.95795595,18.40618627,18.20099527,8,13.41137783,16.06330084,18.26965951,17.94311808,18.41071867,18.21638506
167,17.42654367,17.308,17.32629361,13.36883289,16.08042082,18.29447052,17.99065812,18.44326487,18.21884292,8.1,13.43414729,16.08249848,18.29583661,17.97153631,18.44708304,18.24207432
168,17.45562846,17.334,17.35633262,13.40189449,16.10820896,18.32048209,18.02337888,18.48033551,18.25450787,8.1,13.45725499,16.10162903,18.32201128,18.00003548,18.48343374,18.26767342
169,17.48471325,17.36,17.38635969,13.44124432,16.13599711,18.34648971,18.05611043,18.51739535,18.27620283,8.1,13.48052187,16.12076007,18.34818446,18.02861639,18.51976925,18.2932761
170,17.51315905,17.3875,17.41634627,13.46272552,16.15798244,18.37248837,18.08884499,18.55444142,18.29409089,8.1,13.50389062,16.13974534,18.37435703,18.05727981,18.55608803,18.31904384
171,17.54160485,17.415,17.4462791,13.48290001,16.15641897,18.39848257,18.12157638,18.59146922,18.32496337,8.1,13.52715939,16.15858812,18.40052993,18.0860265,18.59238854,18.34481875
172,17.57005065,17.4425,17.47615948,13.58540219,16.2602512,18.42447078,18.15429687,18.6284759,18.35256017,8.1,13.55054151,16.17733306,18.42670409,18.11483661,18.62866922,18.37047548
173,17.59849645,17.47,17.50598871,13.60636572,16.3051827,18.45033357,18.18699876,18.66545862,18.37002482,8.1,13.57394727,16.19595584,18.45288047,18.14368056,18.66492851,18.3960828
174,17.62694225,17.4975,17.53576805,13.65170562,16.33740962,18.47619742,18.21084595,18.70241457,18.41568169,8.1,13.59746015,16.21459672,18.47906004,18.17255907,18.70116486,18.42163601
175,17.65538804,17.525,17.56549879,13.69251554,16.42698337,18.50208977,18.22841514,18.73934095,18.42263711,8.1,13.62114309,16.23386023,18.50524377,18.20147288,18.73737669,18.44740657
176,17.68383384,17.5525,17.59518218,13.71319371,16.45287312,18.52796836,18.24598922,18.77623498,18.45142234,8.1,13.64487276,16.25291494,18.53143262,18.23042279,18.77356242,18.47320464
177,17.71227964,17.58,17.62481947,13.73566783,16.47227168,18.55383634,18.26355959,18.81309389,18.48113286,8.1,13.66856649,16.27236327,18.55762749,18.25938485,18.80972053,18.49884321
178,17.74072544,17.6075,17.65441191,13.75693307,16.48861887,18.57969036,18.28111764,18.84991493,18.50458834,8.1,13.69233015,16.29190876,18.58382927,18.28830729,18.8458496,18.52452202
179,17.76917124,17.635,17.68396073,13.77986821,16.50496607,18.60555452,18.29865474,18.88669539,18.52550566,8.1,13.71617195,16.31164548,18.61003885,18.31718811,18.8819482,18.55038222
180,17.80238353,17.6685,17.71352902,13.78075031,16.49760065,18.6314027,18.31616222,18.92343246,18.55034015,8.1,13.74011574,16.33202275,18.63625711,18.34602529,18.91801489,18.57624176
181,17.83559582,17.702,17.74309575,13.75724959,16.44411728,18.65723159,18.34754344,18.9601213,18.58213298,8.2,13.76411778,16.35267831,18.66248494,18.37481737,18.9540482,18.60213999
182,17.86880811,17.7355,17.77265809,13.78146638,16.4560257,18.68304441,18.38238382,18.99675912,18.60518484,8.2,13.78820138,16.37344492,18.68872319,18.40359683,18.99004663,18.62804111
183,17.9020204,17.769,17.80221323,13.80387841,16.46793412,18.70883905,18.41703506,19.03334317,18.62996334,8.2,13.81235764,16.39411561,18.7149727,18.43237888,19.0260087,18.65392955
184,17.9352327,17.8025,17.83175837,13.84842219,16.46518066,18.73461248,18.45148955,19.0698707,18.65664668,8.2,13.83658778,16.41456299,18.7412343,18.46115615,19.06193289,18.67991129
185,17.96844499,17.836,17.86129072,13.86203977,16.45053873,18.7603982,18.48573966,19.10633897,18.68173205,8.2,13.860901,16.4349694,18.7675088,18.48992125,19.09781766,18.70603504
186,18.00165728,17.8695,17.89080751,13.9194121,16.50253558,18.78618565,18.51977774,19.14274527,18.70813027,8.2,13.88528916,16.4554432,18.79379699,18.51866679,19.13366149,18.73202555
187,18.03486957,17.903,17.92030598,13.94285678,16.52116489,18.81197868,18.5535961,19.17908691,18.73524597,8.2,13.9097343,16.47585523,18.82009974,18.54738533,19.16946281,18.75806125
188,18.06808186,17.9365,17.94978338,13.96510917,16.55811939,18.83777819,18.58718704,19.21536121,18.76265991,8.2,13.9342707,16.496253,18.84641782,18.57606944,19.20522008,18.7843775
189,18.10129415,17.97,17.97923698,13.98750391,16.59200455,18.86359707,18.62054286,19.25156551,18.78745366,8.2,13.95873503,16.5169451,18.87275195,18.60471148,19.24093172,18.81069923
190,18.13198094,18,18.00863857,14.01020956,16.6,18.88942477,18.65365574,19.28769708,18.82793338,8.3,13.98330634,16.5376032,18.89910291,18.63336405,19.27659615,18.8369381
191,18.16266772,18.03,18.03807854,14.03255542,16.60567379,18.91526347,18.6801501,19.32375165,18.84596729,8.3,14.00797624,16.55822768,18.92547142,18.66208272,19.31221181,18.86332926
192,18.19335451,18.06,18.06755997,14.05480606,16.62243216,18.94112209,18.69805305,19.35972653,18.86529833,8.3,14.03275813,16.5788195,18.95185821,18.69086599,19.3477771,18.88972729
193,18.22404129,18.09,18.09708597,14.07834167,16.62720224,18.96700872,18.71585197,19.39561905,18.89474004,8.3,14.05764386,16.59936324,18.978264,18.71971617,19.38329044,18.91614445
194,18.25472808,18.12,18.12665972,14.10235392,16.62146802,18.99291557,18.73354432,19.43142654,18.92085721,8.3,14.08263944,16.61975515,19.00468941,18.74864378,19.41875024,18.94248201
195,18.28541486,18.15,18.15628442,14.12679507,16.62615752,19.01885531,18.75112759,19.46714636,18.95024792,8.3,14.10776131,16.64020998,19.03113504,18.77764603,19.45415491,18.96903352
196,18.31610165,18.18,18.18596333,14.15191906,16.64774149,19.04473709,18.77099739,19.50277588,18.98435144,8.4,14.13276664,16.66052785,19.05760146,18.80672715,19.48950286,18.99566009
197,18.34678843,18.21,18.21569974,14.1770159,16.68200872,19.07065387,18.80548451,19.5381509,19.00496843,8.4,14.15786664,16.68100617,19.08408914,18.83588806,19.52479251,19.02229957
198,18.37747522,18.24,18.24549701,14.20200406,16.69988487,19.09661491,18.83982944,19.57345256,19.03078727,8.4,14.18316914,16.70173051,19.11059857,18.86512696,19.56002228,19.04898127
199,18.408162,18.27,18.27535852,14.22729004,16.70838509,19.12262259,18.87290077,19.60867969,19.06104963,8.4,14.20871598,16.72302758,19.13713021,18.89442793,19.59519059,19.07560635
200,18.43658193,18.297,18.30526587,14.25210732,16.73551602,19.14867889,18.90329481,19.64383113,19.08387231,8.4,14.23436045,16.74434471,19.16368456,18.92374459,19.63029585,19.10228334
201,18.46500186,18.324,18.3352045,14.27618475,16.76779897,19.17479077,18.9334852,19.67890574,19.12725178,8.4,14.26009607,16.76588856,19.19026209,18.95307302,19.66533652,19.1290706
202,18.49342179,18.351,18.3651781,14.29863321,16.79922386,19.20096415,18.96346408,19.71390244,19.14905877,8.5,14.28597249,16.78720787,19.21685838,18.98241256,19.70031164,19.15594963
203,18.52184172,18.378,18.39519037,14.32362151,16.82639652,19.22720249,18.99322353,19.74882017,19.16971721,8.5,14.31191413,16.80834332,19.24347281,19.01175965,19.73521972,19.18266226
204,18.55026165,18.405,18.42524502,14.34765273,16.85356918,19.25350203,19.02275556,19.78365789,19.19414315,8.5,14.33785082,16.82936596,19.27010471,19.04107762,19.77005928,19.20953447
205,18.57868157,18.432,18.45534581,14.37018056,16.87331704,19.27986578,19.05205211,19.81841461,19.22311808,8.5,14.36384636,16.85048237,19.29675386,19.0702787,19.80482884,19.2364466
206,18.6071015,18.459,18.4854965,14.38775405,16.88314746,19.30628471,19.08110506,19.85308936,19.2508234,8.6,14.38987224,16.87172671,19.32341983,19.09935339,19.83952692,19.26336647
207,18.63552143,18.486,18.5157009,14.43642241,16.89297788,19.33275886,19.10990623,19.8876812,19.27590369,8.6,14.41606868,16.89319417,19.35010221,19.12838739,19.87415209,19.29031678
208,18.66394136,18.513,18.54596281,14.46017473,16.91007956,19.35929051,19.13846552,19.92218923,19.3025031,8.6,14.44229806,16.9144549,19.37680168,19.15744802,19.9087029,19.31732194
209,18.69236129,18.54,18.57628609,14.48412001,16.95008684,19.38596293,19.1669888,19.95661257,19.32819169,8.6,14.46860279,16.93602388,19.40351956,19.18650079,19.94317792,19.3443507
210,18.7213691,18.574,18.60664185,14.5084535,16.96613887,19.41270114,19.19546615,19.99095042,19.3720096,8.6,14.49495434,16.95763887,19.43025524,19.21554065,19.97757575,19.37136349
211,18.75037691,18.608,18.63695148,14.52024843,16.98197891,19.43950433,19.22380581,20.0252026,19.38760807,8.7,14.52134707,16.97934865,19.4570074,19.24456252,20.011895,19.39840058
212,18.77938473,18.642,18.66721641,14.54489773,16.99301431,19.46637156,19.25206277,20.05936838,19.41160774,8.7,14.54779678,17.00143631,19.48377599,19.27356134,20.04613432,19.4255169
213,18.80839254,18.676,18.69743803,14.5699705,16.99856264,19.4932996,19.28120608,20.09344702,19.43621027,8.7,14.57439403,17.02392659,19.51056022,19.30254627,20.08029239,19.45267307
214,18.83740035,18.71,18.7276177,14.59552692,17.00411097,19.5202896,19.31508014,20.12743785,19.48157251,8.8,14.60102792,17.04674686,19.53735942,19.33151483,20.11436791,19.47987739
215,18.86640816,18.744,18.75775676,14.62034272,17.01984727,19.54736997,19.34896063,20.16134021,19.49809431,8.8,14.62776566,17.06986601,19.56417262,19.3604947,20.14835961,19.50703229
216,18.89541597,18.778,18.7878565,14.64174956,17.018235,19.57450468,19.38284722,20.19515348,19.52869601,8.8,14.65452922,17.09316351,19.59100052,19.38950455,20.18226623,19.53423073
217,18.92442379,18.812,18.81791817,14.66628039,17.03453867,19.60169854,19.41673964,20.22887706,19.55449067,8.8,14.68134174,17.11657838,19.61784151,19.41854218,20.21608655,19.56150877
218,18.9534316,18.846,18.84794302,14.6900663,17.03090846,19.62894794,19.45063765,20.2625104,19.57195321,8.9,14.70817012,17.14002218,19.64469614,19.44760699,20.24981937,19.58862702
219,18.98243941,18.88,18.87793222,14.71586852,17.05110916,19.6562515,19.48454105,20.29605295,19.60461067,8.9,14.73501064,17.16347908,19.6715673,19.47669842,20.28346351,19.61586662
220,19.01452212,18.909,18.90799614,14.74139691,17.0730519,19.68361086,19.51451398,20.32950424,19.63042926,8.9,14.76185364,17.18704556,19.69845546,19.50581598,20.31701783,19.64310859
221,19.04660483,18.938,18.93813803,14.76708861,17.10450532,19.7110273,19.54288809,20.3628639,19.67238992,9,14.78902153,17.2107558,19.72536198,19.53495925,20.35048122,19.67040948
222,19.07868753,18.967,18.9683539,14.79188527,17.08645178,19.73849578,19.57139021,20.39613151,19.69942176,9,14.81619433,17.23507653,19.75228851,19.56412783,20.38385259,19.69771817
223,19.11077024,18.996,18.9986398,14.8133313,17.09938574,19.76601523,19.59985003,20.42930668,19.72294943,9,14.84337078,17.2596074,19.77923661,19.59332143,20.41713092,19.72510047
224,19.14285295,19.025,19.02899178,14.83972804,17.11450104,19.79359132,19.62825817,20.46238902,19.74872648,9.1,14.87054945,17.2843578,19.80620761,19.62253978,20.4503152,19.75243559
225,19.17493566,19.054,19.05940593,14.86598484,17.1365086,19.82122476,19.6566053,20.49537821,19.76988232,9.2,14.89772454,17.30941131,19.83320208,19.6517827,20.48340445,19.77979826
226,19.20701837,19.083,19.08987838,14.89253676,17.15851616,19.84890934,19.68488212,20.52827394,19.7958079,9.3,14.92474929,17.3346642,19.8602213,19.68104455,20.51639774,19.8072037
227,19.23910107,19.112,19.12040526,14.91631924,17.18083057,19.87664614,19.71307935,20.56107594,19.82713985,9.4,14.95174732,17.35984298,19.88726529,19.71032129,20.54929416,19.8345412
228,19.27118378,19.141,19.15098273,14.89639859,17.191648,19.90443635,19.74118773,20.59378396,19.86524294,9.5,14.97875058,17.38483502,19.91433271,19.73961421,20.58209285,19.86200876
229,19.30326649,19.17,19.18160699,14.92304707,17.22685353,19.93226832,19.76919806,20.62639778,19.88891462,9.6,15.00553335,17.40849777,19.94142345,19.7689251,20.61479298,19.88950054
230,19.33289191,19.197,19.21214325,14.9361674,17.25066865,19.96014085,19.79710114,20.65891724,19.90787654,9.7,15.03238884,17.43214538,19.9685388,19.79825566,20.64739377,19.91698699
231,19.36251734,19.224,19.24259435,14.96290004,17.27448377,19.98805342,19.82488781,20.69134218,19.95533933,9.7,15.05920985,17.45576113,19.9956787,19.82760772,20.67989446,19.94462634
232,19.39214276,19.251,19.27296312,14.98959492,17.29829889,20.01600314,19.85254894,20.72367248,19.98017791,9.8,15.08586522,17.4796107,20.02284257,19.85698299,20.71229436,19.9721987
233,19.42176818,19.278,19.30325235,15.01638544,17.32211401,20.04398445,19.88007544,20.75590806,20.00582351,9.9,15.11247124,17.50386523,20.05002786,19.88638201,20.74459281,19.9997281
234,19.45139361,19.305,19.33346477,15.04366276,17.34592913,20.07199861,19.90745824,20.78804885,20.03442114,10,15.13902818,17.52841052,20.07723364,19.91580469,20.77678917,20.02730673
235,19.48101903,19.332,19.36360307,15.0716722,17.3410113,20.10004076,19.9346883,20.82009484,20.06037612,10.1,15.16553851,17.55288326,20.10446073,19.94525099,20.80888289,20.05485293
236,19.51064445,19.359,19.39366993,15.11227353,17.43784448,20.12809212,19.9617566,20.85204604,20.07557799,10.2,15.19199431,17.57736338,20.13170834,19.97472084,20.84087411,20.08237358
237,19.54026987,19.386,19.42366795,15.14156997,17.39129321,20.15614652,19.99173302,20.88390247,20.10282029,10.2,15.2183877,17.6018741,20.15897572,20.00421423,20.8727633,20.10998564
238,19.5698953,19.413,19.45359971,15.17007835,17.35335932,20.18419624,20.02500142,20.91566422,20.14727744,10.3,15.24468556,17.62648559,20.18626193,20.03373114,20.90455095,20.13758963
239,19.59952072,19.44,19.48346776,15.22107512,17.34555599,20.21223427,20.05828222,20.94733138,20.1735261,10.4,15.27113598,17.65124099,20.21356608,20.06327233,20.9362376,20.16529867
240,19.62929469,19.491,19.51343471,15.2467291,17.37162307,20.24025375,20.09157365,20.97890408,20.19845743,10.5,15.29751972,17.67572182,20.24088733,20.09283954,20.96782382,20.19287985
241,19.65906865,19.542,19.54351024,15.29104171,17.4111863,20.26825591,20.12487398,21.01038248,20.22439221,10.6,15.32383754,17.69974168,20.26822476,20.12243422,20.99931023,20.22047915
242,19.68884262,19.593,19.57368951,15.31953439,17.45380244,20.2962444,20.15818147,21.04176679,20.24014083,10.7,15.35009834,17.72354989,20.29557749,20.15205772,21.03069751,20.24813604
243,19.71861658,19.644,19.60396772,15.34707933,17.48937628,20.32420923,20.19149445,21.07305723,20.28941578,10.7,15.37628105,17.74720951,20.3229448,20.18171161,21.06198633,20.27570152
244,19.74839055,19.695,19.63434013,15.4226471,17.53903471,20.35215338,20.22481125,21.10425405,20.31088923,10.8,15.40228496,17.77076208,20.35032595,20.21139762,21.09317746,20.30327989
245,19.77816452,19.746,19.66480204,15.45722954,17.58165085,20.38007427,20.25813022,21.13535754,20.34215352,10.9,15.42818039,17.79416107,20.37772017,20.24107253,21.12427165,20.33094047
246,19.80793848,19.797,19.6953488,15.48562388,17.68763986,20.40797164,20.29144974,21.16636803,20.36428105,11,15.453989,17.81753003,20.4051267,20.27071208,21.15526973,20.35858196
